symbol,et,o,h,l,c,v,vwap,avwap
TSLA,2025-09-05 12:48:00-04:00,348.02,348.36,347.94,348.26,3002.0,350.1623490859793,350.1623490859793
TSLA,2025-09-05 12:49:00-04:00,348.245,348.4,348.15,348.155,1559.0,350.1591083113879,350.1591083113879
TSLA,2025-09-05 12:50:00-04:00,348.25,348.385,348.22,348.34,963.0,350.15729600440295,350.15729600440295
TSLA,2025-09-05 12:51:00-04:00,348.31,348.41,348.29,348.33,753.0,350.15587363430836,350.15587363430836
TSLA,2025-09-05 12:52:00-04:00,348.29,348.29,348.22,348.22,1329.0,350.1532177174263,350.1532177174263
TSLA,2025-09-05 12:53:00-04:00,348.065,348.26,348.05,348.26,825.0,350.1516067109428,350.1516067109428
TSLA,2025-09-05 12:54:00-04:00,348.31,348.49,348.31,348.49,731.0,350.15035483565094,350.15035483565094
TSLA,2025-09-05 12:55:00-04:00,348.23,348.53,348.23,348.26,1539.0,350.1473611301196,350.1473611301196
TSLA,2025-09-05 12:56:00-04:00,348.41,348.77,348.41,348.77,648.0,350.14644330389876,350.14644330389876
TSLA,2025-09-05 12:57:00-04:00,348.605,348.66,348.48,348.63,1059.0,350.1447936718925,350.1447936718925
TSLA,2025-09-05 12:58:00-04:00,348.71,348.9,348.7,348.9,3263.0,350.14063527311185,350.14063527311185
TSLA,2025-09-05 12:59:00-04:00,348.84,348.9,348.81,348.9,889.0,350.1395071344551,350.1395071344551
TSLA,2025-09-05 13:00:00-04:00,348.94,348.95,348.73,348.85,1053.0,350.138119736018,350.138119736018
TSLA,2025-09-05 13:01:00-04:00,348.92,348.99,348.795,348.795,943.0,350.13682685888574,350.13682685888574
TSLA,2025-09-05 13:02:00-04:00,348.855,349.03,348.83,348.85,1218.0,350.13522892572263,350.13522892572263
TSLA,2025-09-05 13:03:00-04:00,348.79,349.07,348.79,349.07,691.0,350.1344790205338,350.1344790205338
TSLA,2025-09-05 13:04:00-04:00,349.1,349.1,348.91,348.91,2028.0,350.1319543292229,350.1319543292229
TSLA,2025-09-05 13:05:00-04:00,348.83,348.93,348.72,348.91,1297.0,350.13034512326374,350.13034512326374
TSLA,2025-09-05 13:06:00-04:00,348.87,349.07,348.59,349.07,1745.0,350.1284697377423,350.1284697377423
TSLA,2025-09-05 13:07:00-04:00,349.04,349.04,348.67,348.67,1106.0,350.1268366336584,350.1268366336584
TSLA,2025-09-05 13:08:00-04:00,348.86,349.245,348.86,349.245,1704.0,350.12531793902576,350.12531793902576
TSLA,2025-09-05 13:09:00-04:00,349.28,349.49,349.28,349.49,2139.0,350.12394744618155,350.12394744618155
TSLA,2025-09-05 13:10:00-04:00,349.45,349.49,349.275,349.275,1035.0,350.1230622430383,350.1230622430383
TSLA,2025-09-05 13:11:00-04:00,349.45,349.77,349.41,349.77,1281.0,350.1226071899305,350.1226071899305
TSLA,2025-09-05 13:12:00-04:00,350.0,350.45,350.0,350.45,2940.0,350.12357278573074,350.12357278573074
TSLA,2025-09-05 13:13:00-04:00,350.46,350.51,350.24,350.36,3674.0,350.1244409817452,350.1244409817452
TSLA,2025-09-05 13:14:00-04:00,350.37,350.37,350.17,350.36,1983.0,350.124906936449,350.124906936449
TSLA,2025-09-05 13:15:00-04:00,350.39,350.82,350.39,350.82,2197.0,350.1264269362307,350.1264269362307
TSLA,2025-09-05 13:16:00-04:00,350.98,351.12,350.88,351.11,3440.0,350.1297831615952,350.1297831615952
TSLA,2025-09-05 13:17:00-04:00,351.075,351.075,350.64,350.995,2721.0,350.1321121586396,350.1321121586396
TSLA,2025-09-05 13:18:00-04:00,351.09,351.29,351.05,351.05,3369.0,350.1351611839316,350.1351611839316
TSLA,2025-09-05 13:19:00-04:00,351.1,351.57,351.1,351.57,3949.0,350.14072628351255,350.14072628351255
TSLA,2025-09-05 13:20:00-04:00,352.0,352.1,351.705,351.705,3158.0,350.1455631334321,350.1455631334321
TSLA,2025-09-05 13:21:00-04:00,351.73,352.105,351.73,352.01,2360.0,350.14986141678907,350.14986141678907
TSLA,2025-09-05 13:22:00-04:00,352.03,352.3,352.03,352.29,1886.0,350.15379709468033,350.15379709468033
TSLA,2025-09-05 13:23:00-04:00,352.42,352.92,352.415,352.86,4483.0,350.1655750740255,350.1655750740255
TSLA,2025-09-05 13:24:00-04:00,352.66,352.66,352.12,352.12,903.0,350.16728693257596,350.16728693257596
TSLA,2025-09-05 13:25:00-04:00,352.37,352.385,351.88,352.32,2912.0,350.17335029718583,350.17335029718583
TSLA,2025-09-05 13:26:00-04:00,352.265,352.64,352.265,352.63,3021.0,350.18050782342516,350.18050782342516
TSLA,2025-09-05 13:27:00-04:00,352.72,352.86,352.53,352.57,3235.0,350.1879396579821,350.1879396579821
TSLA,2025-09-05 13:28:00-04:00,352.49,352.57,352.13,352.14,2329.0,350.1923008729436,350.1923008729436
TSLA,2025-09-05 13:29:00-04:00,352.04,352.22,351.85,352.03,3204.0,350.19793178718777,350.19793178718777
TSLA,2025-09-05 13:30:00-04:00,351.97,352.22,351.87,352.18,3770.0,350.20505226200277,350.20505226200277
TSLA,2025-09-05 13:31:00-04:00,352.17,352.17,351.56,351.85,3458.0,350.2104547945544,350.2104547945544
TSLA,2025-09-05 13:32:00-04:00,351.92,351.98,351.38,351.38,4080.0,350.2149693792208,350.2149693792208
TSLA,2025-09-05 13:33:00-04:00,351.4,351.8,351.29,351.8,2931.0,350.2193525808737,350.2193525808737
TSLA,2025-09-05 13:34:00-04:00,351.695,351.935,351.695,351.905,2208.0,350.22285687048594,350.22285687048594
TSLA,2025-09-05 13:35:00-04:00,351.9,352.205,351.9,352.19,4079.0,350.23038278245696,350.23038278245696
TSLA,2025-09-05 13:36:00-04:00,352.22,352.23,351.36,351.4,5724.0,350.2366285740141,350.2366285740141
TSLA,2025-09-05 13:37:00-04:00,351.44,351.45,351.04,351.04,4543.0,350.2400190952271,350.2400190952271
TSLA,2025-09-05 13:38:00-04:00,351.12,351.18,350.89,351.18,4434.0,350.2438750935579,350.2438750935579
TSLA,2025-09-05 13:39:00-04:00,351.12,351.275,351.03,351.24,3146.0,350.24676598922355,350.24676598922355
TSLA,2025-09-05 13:40:00-04:00,351.285,351.375,351.08,351.13,3220.0,350.24938178261243,350.24938178261243
TSLA,2025-09-05 13:41:00-04:00,351.04,351.04,350.68,350.7,1664.0,350.250070386836,350.250070386836
TSLA,2025-09-05 13:42:00-04:00,350.59,350.67,350.14,350.14,7386.0,350.24932881782945,350.24932881782945
TSLA,2025-09-05 13:43:00-04:00,350.02,350.02,349.625,349.625,7833.0,350.2448996585547,350.2448996585547
TSLA,2025-09-05 13:44:00-04:00,349.87,350.6,349.87,350.45,5622.0,350.2459386962132,350.2459386962132
TSLA,2025-09-05 13:45:00-04:00,350.42,350.93,350.27,350.83,2554.0,350.2472797773275,350.2472797773275
TSLA,2025-09-05 13:46:00-04:00,350.755,350.755,350.67,350.67,2718.0,350.2483102067758,350.2483102067758
TSLA,2025-09-05 13:47:00-04:00,350.355,350.58,350.355,350.44,2741.0,350.248780271345,350.248780271345
TSLA,2025-09-05 13:48:00-04:00,350.525,350.525,349.885,349.885,9131.0,350.2458326367296,350.2458326367296
TSLA,2025-09-05 13:49:00-04:00,349.85,350.26,349.85,350.26,3696.0,350.2458789510274,350.2458789510274
TSLA,2025-09-05 13:50:00-04:00,350.27,350.52,350.235,350.52,1718.0,350.24629486183113,350.24629486183113
TSLA,2025-09-05 13:51:00-04:00,350.65,350.76,350.24,350.28,3871.0,350.2464096961664,350.2464096961664
TSLA,2025-09-05 13:52:00-04:00,350.39,350.555,350.385,350.39,2168.0,350.24668316570757,350.24668316570757
TSLA,2025-09-05 13:53:00-04:00,350.21,350.4,350.21,350.37,2721.0,350.24697722751455,350.24697722751455
TSLA,2025-09-05 13:54:00-04:00,350.38,350.4,350.2,350.2,2570.0,350.24687165978804,350.24687165978804
TSLA,2025-09-05 13:55:00-04:00,349.87,350.09,349.35,349.35,6146.0,350.2420775735659,350.2420775735659
TSLA,2025-09-05 13:56:00-04:00,349.345,349.61,349.28,349.61,7781.0,350.2378288384171,350.2378288384171
TSLA,2025-09-05 13:57:00-04:00,349.695,349.805,349.64,349.74,2439.0,350.23678211578215,350.23678211578215
TSLA,2025-09-05 13:58:00-04:00,349.99,350.245,349.87,350.245,1613.0,350.2367935269654,350.2367935269654
TSLA,2025-09-05 13:59:00-04:00,350.215,350.215,349.98,350.11,4090.0,350.23634865991426,350.23634865991426
TSLA,2025-09-05 14:00:00-04:00,350.155,350.27,349.87,349.94,1580.0,350.2359475331302,350.2359475331302
TSLA,2025-09-05 14:01:00-04:00,349.97,349.97,349.7,349.7,9946.0,350.2314195211661,350.2314195211661
TSLA,2025-09-05 14:02:00-04:00,349.72,349.775,349.65,349.74,1828.0,350.2306576323742,350.2306576323742
TSLA,2025-09-05 14:03:00-04:00,349.725,349.9,349.61,349.9,2712.0,350.2298988216877,350.2298988216877
TSLA,2025-09-05 14:04:00-04:00,349.85,350.125,349.81,350.0,3117.0,350.2292940453645,350.2292940453645
TSLA,2025-09-05 14:05:00-04:00,349.97,350.04,349.71,349.88,855.0,350.22904218184823,350.22904218184823
TSLA,2025-09-05 14:06:00-04:00,349.825,349.9,349.525,349.71,1249.0,350.2284960269453,350.2284960269453
TSLA,2025-09-05 14:07:00-04:00,349.795,349.795,349.575,349.67,1768.0,350.22766539868303,350.22766539868303
TSLA,2025-09-05 14:08:00-04:00,349.73,350.23,349.66,350.23,2131.0,350.2276695762431,350.2276695762431
TSLA,2025-09-05 14:09:00-04:00,350.16,350.21,349.85,349.85,2748.0,350.22680010689965,350.22680010689965
TSLA,2025-09-05 14:10:00-04:00,349.84,350.425,349.84,350.245,4132.0,350.2268628916115,350.2268628916115
TSLA,2025-09-05 14:11:00-04:00,350.33,350.52,350.325,350.52,1337.0,350.2271897370721,350.2271897370721
TSLA,2025-09-05 14:12:00-04:00,350.52,350.52,350.16,350.445,4358.0,350.2279784705892,350.2279784705892
TSLA,2025-09-05 14:13:00-04:00,350.43,350.91,350.43,350.755,5571.0,350.2304068720581,350.2304068720581
TSLA,2025-09-05 14:14:00-04:00,350.79,351.19,350.76,351.19,3407.0,350.23310334546306,350.23310334546306
TSLA,2025-09-05 14:15:00-04:00,351.185,351.185,351.08,351.165,1360.0,350.2341474804911,350.2341474804911
TSLA,2025-09-05 14:16:00-04:00,351.21,351.44,351.12,351.39,2782.0,350.2367905909139,350.2367905909139
TSLA,2025-09-05 14:17:00-04:00,351.38,351.53,351.26,351.53,3170.0,350.24015147652,350.24015147652
TSLA,2025-09-05 14:18:00-04:00,351.62,351.93,351.6,351.71,3056.0,350.24382484772855,350.24382484772855
TSLA,2025-09-05 14:19:00-04:00,351.82,352.03,351.75,351.9,3302.0,350.2482850141667,350.2482850141667
TSLA,2025-09-05 14:20:00-04:00,351.845,351.885,351.72,351.72,1952.0,350.25062428444636,350.25062428444636
TSLA,2025-09-05 14:21:00-04:00,351.73,351.91,351.57,351.91,3522.0,350.2553696232194,350.2553696232194
TSLA,2025-09-05 14:22:00-04:00,351.82,351.82,351.49,351.49,2206.0,350.2575771114883,350.2575771114883
TSLA,2025-09-05 14:23:00-04:00,351.49,351.6,351.4,351.52,3701.0,350.2613526515981,350.2613526515981
TSLA,2025-09-05 14:24:00-04:00,351.51,351.51,351.15,351.21,1206.0,350.26227625221503,350.26227625221503
TSLA,2025-09-05 14:25:00-04:00,351.23,351.23,351.04,351.04,1569.0,350.2632601062346,350.2632601062346
TSLA,2025-09-05 14:26:00-04:00,351.075,351.19,350.935,351.16,2807.0,350.26528503371867,350.26528503371867
TSLA,2025-09-05 14:27:00-04:00,351.255,351.33,351.17,351.33,1301.0,350.2663981920343,350.2663981920343
TSLA,2025-09-05 14:28:00-04:00,351.29,351.3,351.14,351.14,783.0,350.26694754108894,350.26694754108894
TSLA,2025-09-05 14:29:00-04:00,351.06,351.205,351.06,351.205,1663.0,350.2681987010237,350.2681987010237
TSLA,2025-09-05 14:30:00-04:00,351.23,351.42,351.2,351.37,3390.0,350.2711862651154,350.2711862651154
TSLA,2025-09-05 14:31:00-04:00,351.45,351.525,351.32,351.45,2456.0,350.27349745424584,350.27349745424584
TSLA,2025-09-05 14:32:00-04:00,351.47,351.47,351.17,351.33,3518.0,350.27645621847614,350.27645621847614
TSLA,2025-09-05 14:33:00-04:00,351.405,351.505,351.24,351.31,2070.0,350.2781565286085,350.2781565286085
TSLA,2025-09-05 14:34:00-04:00,351.26,351.28,351.16,351.16,943.0,350.27881692814117,350.27881692814117
TSLA,2025-09-05 14:35:00-04:00,351.24,351.24,350.71,350.71,2988.0,350.2798376714179,350.2798376714179
TSLA,2025-09-05 14:36:00-04:00,350.66,350.675,350.405,350.405,2696.0,350.28010444394727,350.28010444394727
TSLA,2025-09-05 14:37:00-04:00,350.495,350.58,350.44,350.485,2757.0,350.2805500707611,350.2805500707611
TSLA,2025-09-05 14:38:00-04:00,350.64,350.8,350.57,350.57,2155.0,350.2810413009597,350.2810413009597
TSLA,2025-09-05 14:39:00-04:00,350.45,350.51,350.22,350.33,2164.0,350.2811245946233,350.2811245946233
TSLA,2025-09-05 14:40:00-04:00,350.365,350.365,350.32,350.32,1043.0,350.2811564459925,350.2811564459925
TSLA,2025-09-05 14:41:00-04:00,350.08,350.305,350.03,350.27,1766.0,350.28114099048145,350.28114099048145
TSLA,2025-09-05 14:42:00-04:00,350.22,350.24,350.125,350.125,849.0,350.28103706972985,350.28103706972985
TSLA,2025-09-05 14:43:00-04:00,350.15,350.19,350.04,350.04,2258.0,350.2806111601941,350.2806111601941
TSLA,2025-09-05 14:44:00-04:00,350.01,350.01,349.725,349.87,7835.0,350.2781089447436,350.2781089447436
TSLA,2025-09-05 14:45:00-04:00,349.89,349.89,349.8,349.87,2250.0,350.2773960026895,350.2773960026895
TSLA,2025-09-05 14:46:00-04:00,349.62,349.79,349.495,349.495,1959.0,350.27620778339826,350.27620778339826
TSLA,2025-09-05 14:47:00-04:00,349.53,349.94,349.53,349.86,3055.0,350.2752243847546,350.2752243847546
TSLA,2025-09-05 14:48:00-04:00,349.93,349.97,349.85,349.88,1245.0,350.2748441924704,350.2748441924704
TSLA,2025-09-05 14:49:00-04:00,349.6,349.62,349.52,349.62,2345.0,350.273659829396,350.273659829396
TSLA,2025-09-05 14:50:00-04:00,349.76,350.06,349.76,349.77,7149.0,350.27089798875375,350.27089798875375
TSLA,2025-09-05 14:51:00-04:00,349.82,349.82,349.67,349.67,1544.0,350.2701871844984,350.2701871844984
TSLA,2025-09-05 14:52:00-04:00,349.61,349.61,348.91,348.91,7227.0,350.26269754817184,350.26269754817184
TSLA,2025-09-05 14:53:00-04:00,348.865,348.865,348.5,348.57,6477.0,350.2543852840898,350.2543852840898
